time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-15T22:57:22,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0007_q,1267,0,1267,374,374,1641,2.8326,0.5,0.05,3.0,USD,0.0017555
2026-06-15T22:57:22,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0003_q,1273,0,1273,321,321,1594,2.8406,0.5,0.05,3.0,USD,0.0015995
2026-06-15T22:57:24,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0013_q,1323,0,1323,292,292,1615,2.3881,0.5,0.05,3.0,USD,0.0015375
2026-06-15T22:57:24,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0012_q,1311,0,1311,327,327,1638,2.7089,0.5,0.05,3.0,USD,0.0016365
2026-06-15T22:57:24,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0011_q,1286,0,1286,309,309,1595,2.7137,0.5,0.05,3.0,USD,0.00157
2026-06-15T22:57:25,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0015_q,1280,0,1280,337,337,1617,2.5953,0.5,0.05,3.0,USD,0.001651
2026-06-15T22:57:25,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0018_q,1294,0,1294,343,343,1637,2.7968,0.5,0.05,3.0,USD,0.001676
2026-06-15T22:57:25,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0014_q,1290,0,1290,347,347,1637,2.9079,0.5,0.05,3.0,USD,0.001686
2026-06-15T22:57:25,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0024_q,1289,0,1289,342,342,1631,2.5931,0.5,0.05,3.0,USD,0.0016705
2026-06-15T22:57:26,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0019_q,1317,0,1317,333,333,1650,3.3102,0.5,0.05,3.0,USD,0.0016575
2026-06-15T22:57:27,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0026_q,1269,0,1269,336,336,1605,2.7184,0.5,0.05,3.0,USD,0.0016425
2026-06-15T22:57:27,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0028_q,1290,0,1290,312,312,1602,2.4066,0.5,0.05,3.0,USD,0.001581
2026-06-15T22:57:27,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0025_q,1267,0,1267,335,335,1602,2.8245,0.5,0.05,3.0,USD,0.0016385
2026-06-15T22:57:27,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0027_q,1261,0,1261,361,361,1622,2.9272,0.5,0.05,3.0,USD,0.0017135
2026-06-15T22:57:27,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0033_q,1273,0,1273,307,307,1580,2.4054,0.5,0.05,3.0,USD,0.0015575
2026-06-15T22:57:28,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0029_q,1273,0,1273,336,336,1609,2.5133,0.5,0.05,3.0,USD,0.0016445
2026-06-15T22:57:28,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0032_q,1284,0,1284,330,330,1614,2.9326,0.5,0.05,3.0,USD,0.001632
2026-06-15T22:57:28,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0034_q,1276,0,1276,292,292,1568,2.6545,0.5,0.05,3.0,USD,0.001514
2026-06-15T22:57:30,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0035_q,1268,0,1268,305,305,1573,2.5426,0.5,0.05,3.0,USD,0.001549
2026-06-15T22:57:30,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0039_q,1276,0,1276,313,313,1589,2.646,0.5,0.05,3.0,USD,0.001577
2026-06-15T22:57:30,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0036_q,1283,0,1283,357,357,1640,2.8466,0.5,0.05,3.0,USD,0.0017125
2026-06-15T22:57:30,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0041_q,1269,0,1269,363,363,1632,2.749,0.5,0.05,3.0,USD,0.0017235
2026-06-15T22:57:30,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0040_q,1328,0,1328,366,366,1694,2.8543,0.5,0.05,3.0,USD,0.001762
2026-06-15T22:57:30,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0042_q,1264,0,1264,352,352,1616,2.7458,0.5,0.05,3.0,USD,0.001688
2026-06-15T22:57:31,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0043_q,1278,0,1278,386,386,1664,2.827,0.5,0.05,3.0,USD,0.001797
2026-06-15T22:57:31,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0044_q,1265,0,1265,318,318,1583,2.9154,0.5,0.05,3.0,USD,0.0015865
2026-06-15T22:57:32,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0046_q,1305,0,1305,364,364,1669,2.6034,0.5,0.05,3.0,USD,0.0017445
2026-06-15T22:57:32,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0047_q,1292,0,1292,356,356,1648,2.5019,0.5,0.05,3.0,USD,0.001714
2026-06-15T22:57:33,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0049_q,1290,0,1290,346,346,1636,2.81,0.5,0.05,3.0,USD,0.001683
2026-06-15T22:57:33,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0051_q,1301,0,1301,351,351,1652,2.6997,0.5,0.05,3.0,USD,0.0017035
2026-06-15T22:57:33,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0052_q,1265,0,1265,334,334,1599,2.9015,0.5,0.05,3.0,USD,0.0016345
2026-06-15T22:57:33,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0053_q,1281,0,1281,358,358,1639,2.9222,0.5,0.05,3.0,USD,0.0017145
2026-06-15T22:57:33,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0067_q,1299,0,1299,321,321,1620,2.6425,0.5,0.05,3.0,USD,0.0016125
2026-06-15T22:57:34,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0069_q,1303,0,1303,331,331,1634,2.662,0.5,0.05,3.0,USD,0.0016445
2026-06-15T22:57:35,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0071_q,1273,0,1273,316,316,1589,2.2497,0.5,0.05,3.0,USD,0.0015845
2026-06-15T22:57:35,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0070_q,1286,0,1286,315,315,1601,2.5663,0.5,0.05,3.0,USD,0.001588
2026-06-15T22:57:36,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0073_q,1289,0,1289,342,342,1631,2.797,0.5,0.05,3.0,USD,0.0016705
2026-06-15T22:57:36,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0081_q,1276,0,1276,404,404,1680,2.8947,0.5,0.05,3.0,USD,0.00185
2026-06-15T22:57:36,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0083_q,1287,0,1287,326,326,1613,2.8941,0.5,0.05,3.0,USD,0.0016215
2026-06-15T22:57:36,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0085_q,1283,0,1283,323,323,1606,2.8792,0.5,0.05,3.0,USD,0.0016105
2026-06-15T22:57:37,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0097_q,1288,0,1288,340,340,1628,2.9371,0.5,0.05,3.0,USD,0.001664
2026-06-15T22:57:37,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0001_q,1253,0,1253,310,310,1563,2.5996,0.5,0.05,3.0,USD,0.0015565
2026-06-15T22:57:37,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0006_cand_0087_q,1303,0,1303,425,425,1728,3.8948,0.5,0.05,3.0,USD,0.0019265
2026-06-15T22:57:38,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0002_q,1280,0,1280,350,350,1630,2.9137,0.5,0.05,3.0,USD,0.00169
2026-06-15T22:57:38,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0005_q,1255,0,1255,324,324,1579,2.4764,0.5,0.05,3.0,USD,0.0015995
2026-06-15T22:57:39,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0003_q,1270,0,1270,366,366,1636,2.8817,0.5,0.05,3.0,USD,0.001733
2026-06-15T22:57:39,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0007_q,1261,0,1261,357,357,1618,2.6855,0.5,0.05,3.0,USD,0.0017015
2026-06-15T22:57:39,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0006_q,1260,0,1260,373,373,1633,2.8989,0.5,0.05,3.0,USD,0.001749
2026-06-15T22:57:40,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0008_q,1252,0,1252,317,317,1569,2.5826,0.5,0.05,3.0,USD,0.001577
2026-06-15T22:57:40,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0010_q,1238,0,1238,321,321,1559,2.5944,0.5,0.05,3.0,USD,0.001582
2026-06-15T22:57:40,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0012_q,1278,0,1278,360,360,1638,2.494,0.5,0.05,3.0,USD,0.001719
2026-06-15T22:57:41,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0014_q,1264,0,1264,355,355,1619,2.4241,0.5,0.05,3.0,USD,0.001697
2026-06-15T22:57:41,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0013_q,1251,0,1251,428,428,1679,3.0368,0.5,0.05,3.0,USD,0.0019095
2026-06-15T22:57:41,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0016_q,1259,0,1259,335,335,1594,2.5295,0.5,0.05,3.0,USD,0.0016345
2026-06-15T22:57:41,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0018_q,1238,0,1238,323,323,1561,2.4353,0.5,0.05,3.0,USD,0.001588
2026-06-15T22:57:42,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0017_q,1280,0,1280,374,374,1654,2.863,0.5,0.05,3.0,USD,0.001762
2026-06-15T22:57:43,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0023_q,1244,0,1244,338,338,1582,2.6493,0.5,0.05,3.0,USD,0.001636
2026-06-15T22:57:43,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0019_q,1318,0,1318,442,442,1760,2.9748,0.5,0.05,3.0,USD,0.001985
2026-06-15T22:57:43,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0022_q,1262,0,1262,373,373,1635,2.8656,0.5,0.05,3.0,USD,0.00175
2026-06-15T22:57:43,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0026_q,1264,0,1264,295,295,1559,2.3117,0.5,0.05,3.0,USD,0.001517
2026-06-15T22:57:44,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0027_q,1257,0,1257,380,380,1637,2.5352,0.5,0.05,3.0,USD,0.0017685
2026-06-15T22:57:44,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0024_q,1279,0,1279,388,388,1667,2.8463,0.5,0.05,3.0,USD,0.0018035
2026-06-15T22:57:45,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0028_q,1261,0,1261,358,358,1619,3.1446,0.5,0.05,3.0,USD,0.0017045
2026-06-15T22:57:45,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0031_q,1299,0,1299,373,373,1672,2.9337,0.5,0.05,3.0,USD,0.0017685
2026-06-15T22:57:45,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0035_q,1270,0,1270,312,312,1582,2.653,0.5,0.05,3.0,USD,0.001571
2026-06-15T22:57:45,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0037_q,1276,0,1276,291,291,1567,2.2364,0.5,0.05,3.0,USD,0.001511
2026-06-15T22:57:45,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0033_q,1259,0,1259,370,370,1629,2.9685,0.5,0.05,3.0,USD,0.0017395
2026-06-15T22:57:46,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0036_q,1271,0,1271,386,386,1657,2.8565,0.5,0.05,3.0,USD,0.0017935
2026-06-15T22:57:46,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0039_q,1323,0,1323,325,325,1648,2.8595,0.5,0.05,3.0,USD,0.0016365
2026-06-15T22:57:47,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0038_q,1261,0,1261,403,403,1664,3.0719,0.5,0.05,3.0,USD,0.0018395
2026-06-15T22:57:47,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0041_q,1242,0,1242,370,370,1612,2.8688,0.5,0.05,3.0,USD,0.001731
2026-06-15T22:57:47,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0042_q,1290,0,1290,381,381,1671,2.8665,0.5,0.05,3.0,USD,0.001788
2026-06-15T22:57:48,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0045_q,1219,0,1219,327,327,1546,2.4107,0.5,0.05,3.0,USD,0.0015905
2026-06-15T22:57:48,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0047_q,1299,0,1299,350,350,1649,2.5223,0.5,0.05,3.0,USD,0.0016995
2026-06-15T22:57:48,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0048_q,1251,0,1251,294,294,1545,2.5194,0.5,0.05,3.0,USD,0.0015075
2026-06-15T22:57:48,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0049_q,1262,0,1262,336,336,1598,2.6206,0.5,0.05,3.0,USD,0.001639
2026-06-15T22:57:49,phase_b.answer_questions:gemini3_flash_preview_minimal,gemini,gemini-3-flash-preview,laysumm_elife_0026_cand_0051_q,1238,0,1238,334,334,1572,2.5034,0.5,0.05,3.0,USD,0.001621
