article_id,source_dataset,original_index,model_key,variant,sentence_index,alignscore,word_count,risk_tags,sentence
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,3,0.778391,9,number|hard_word_dense,Deamidation of UBC13 by OspI silences its polyubiquitination activity.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,4,0.303447,20,deictic_subject|number,"This activity occurs when UBC13 is in a complex with the protein TRAF6, which then silences the NF-κB inflammatory response."
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,5,0.630806,13,number,The precise role of deamidation in silencing the UBC13/TRAF6 complex was previously unknown.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,6,0.950172,10,number|hard_word_dense,Deamidation inhibits the interaction between UBC13 and the TRAF6 RING-domain.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,7,0.97002,10,deictic_subject|hard_word_dense,This inhibition occurs by perturbing both native and transient interactions.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,8,0.994907,8,number|hard_word_dense,Deamidation creates a new intramolecular salt-bridge within UBC13.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,9,0.930738,13,deictic_subject|number|hard_word_dense,This new salt-bridge competes with a critical intermolecular salt-bridge at the UBC13/TRAF6RING interface.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,10,0.995624,6,hard_word_dense,The salt-bridge competition prevents transient interactions.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,11,0.977223,10,deictic_subject|number,These interactions are necessary to form a typical UBC13/RING complex.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,12,0.988532,14,number,Repulsion between E100 and the negatively charged surface of RING also prevents transient interactions.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,13,0.30817,10,deictic_subject|number,This repulsion further hinders the formation of the UBC13/RING complex.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,14,0.976138,17,deictic_subject,These findings highlight a mechanism where a post-translational modification perturbs the conformation and stability of transient complexes.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,15,0.951378,5,deictic_subject|hard_word_dense,This perturbation inhibits protein-protein association.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,16,0.921804,8,negation_or_contrast|number,Deamidation did not change the fold of UBC13.
laysumm_elife_0026,eLife,26,gemini25_flash_non_thinking,rewritten,17,0.889616,11,negation_or_contrast|number,Deamidation also did not change the intrinsic E2 activity of UBC13.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,1,0.996378,15,,Working memory is a cognitive function that arises from large-scale network interactions in the brain.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,2,0.971666,13,hedged_or_implication|hard_word_dense,The synchronization of oscillatory activity may help coordinate long-range processes for working memory.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,3,0.998072,17,negation_or_contrast,"However, there is limited causal evidence for how oscillatory activity shapes network dynamics and behavior in humans."
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,4,0.997583,11,hard_word_dense,Researchers used transcranial alternating current stimulation (tACS) to modulate oscillatory activity.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,5,0.823887,11,deictic_subject|hard_word_dense,This stimulation targeted a right frontoparietal network that supports working memory.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,6,0.995082,11,number,Theta frequency (6 Hz) stimulation was applied across two key nodes.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,7,0.996901,12,hard_word_dense,Externally induced synchronization improved working memory performance when cognitive demands were high.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,8,0.984551,8,hard_word_dense,Synchronous stimulation improved reaction times for demanding tasks.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,9,0.990684,14,,Simultaneously collected fMRI data showed that tACS effects depended on the stimulation's relative phase.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,10,0.772953,10,,The effects also depended on the internal cognitive processing state.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,11,0.993494,11,,Synchronous tACS during a verbal working memory task increased parietal activity.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,12,0.946727,8,deictic_subject|hard_word_dense,This increased activity correlated with better behavioral performance.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,13,0.931021,19,hard_word_dense,Functional connectivity results indicate that the relative phase of frontoparietal stimulation influences information flow within the working memory network.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,14,0.988241,7,hard_word_dense,Frontal interactions increased with synchronous theta stimulation.
laysumm_elife_0028,eLife,28,gemini25_flash_non_thinking,rewritten,15,0.996062,18,hard_word_dense,"Overall, these findings demonstrate a link between behavioral performance in demanding working memory tasks and large-scale brain synchronization."
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,1,0.998596,14,,"The granular retrosplenial cortex, or RSG, is important for both spatial and non-spatial behaviors."
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,2,0.989666,10,negation_or_contrast|hard_word_dense,The neural codes underlying these behaviors are not well understood.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,3,0.908389,11,hard_word_dense,Researchers used optogenetic circuit mapping in mice to study the RSG.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,4,0.932335,15,deictic_subject,This method revealed that parallel circuits in the superficial RSG process different types of inputs.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,5,0.992788,12,,The anterior thalamus and dorsal subiculum provide spatial information to the RSG.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,6,0.889732,19,deictic_subject,"These regions strongly and selectively recruit low-rheobase (LR) pyramidal cells in the RSG, more so than regular-spiking (RS) cells."
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,7,0.987832,11,,The superficial layers of the RSG contain LR and RS neurons.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,8,0.99535,15,,"In contrast, RS cells in the RSG are controlled by claustral and anterior cingulate inputs."
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,9,0.962922,8,deictic_subject|hard_word_dense,These inputs are sources of mostly non-spatial information.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,10,0.720443,15,causal_or_inferential|number,The precise organization of axons and dendrites in RSG layer 1 allows this parallel processing.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,11,0.96547,11,deictic_subject|hard_word_dense,This organization creates a parallel circuit for integrating incoming spatial information.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,12,0.997173,14,,Thalamocortical synaptic dynamics enable computational models of LR neurons to calculate head rotation speed.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,13,0.956269,11,deictic_subject|negation_or_contrast,This occurs even though their inputs only contain head direction information.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,14,0.993716,11,,Parallel input streams identify LR neurons as a distinct neuronal subtype.
laysumm_elife_0035,eLife,35,gemini25_flash_non_thinking,rewritten,15,0.973397,14,deictic_subject|hard_word_dense,These LR neurons are ideally positioned to support spatial orientation computations in the RSG.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,1,0.992566,7,hard_word_dense,Arabidopsis thaliana flowers consistently have four petals.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,2,0.840217,8,deictic_subject|causal_or_inferential,This consistent petal number makes the trait robust.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,3,0.840173,10,,Arabidopsis produces little white flowers that all have four petals.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,4,0.999062,8,,Petal number is invariant in Arabidopsis thaliana flowers.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,5,0.998144,10,,The closely related species Cardamine hirsuta has variable petal numbers.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,6,0.862635,12,,Its flowers can have any number of petals between zero and four.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,7,0.118516,13,,Hairy bittercress produces flowers with any number of petals between zero and four.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,8,0.999021,12,negation_or_contrast,"However , petal number varies in the closely related species Cardamine hirsuta."
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,9,0.930083,10,number,Differences in the floral regulator APETALA1 (AP1) explain this variation.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,10,0.996945,12,number|hard_word_dense,AP1 divergence accounts for the petal number robustness difference between the species.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,11,0.999077,18,number|hard_word_dense,Divergence in the pleiotropic floral regulator APETALA1 (AP1) can account for the species-specific difference in petal number robustness.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,12,0.997858,8,number|hard_word_dense,Arabidopsis thaliana AP1 confers robustness through epistatic interactions.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,13,0.795677,16,deictic_subject,It masks the expression of quantitative trait loci (QTL) that control petal number in Cardamine hirsuta.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,14,0.857242,9,negation_or_contrast|number,Cardamine hirsuta AP1 does not perform this masking function.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,15,0.977217,16,deictic_subject|number|hard_word_dense,"This leads to variable petal numbers, and upstream regulatory regions of AP1 contribute to this difference."
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,16,0.998957,12,number|hard_word_dense,and that upstream regulatory regions of AP1 contribute to this divergence .
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,17,0.998417,6,,Cardamine hirsuta maintains variable petal numbers.
laysumm_elife_0057,eLife,57,gemini25_flash_non_thinking,rewritten,18,0.965009,15,deictic_subject,This occurs despite having enough genetic variation in its natural populations to produce four-petalled flowers.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,1,0.874477,20,,An atlas of gene expression and cell types is needed to understand how the digestive system functions and repairs itself.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,2,0.9559,13,deictic_subject|hard_word_dense,This study used laser-capture microdissection (LCM) and RNA-seq to characterize the intestinal transcriptome.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,3,0.137694,16,hard_word_dense,"The researchers studied Schmidtea mediterranea, an asexual flatworm that can regenerate all organs, including its gut."
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,4,0.945493,10,deictic_subject,This method allowed for expression profiling of the planarian intestine.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,5,0.944953,13,negation_or_contrast|number|hard_word_dense,The study identified 809 intestine-enriched transcripts that previous single-cell approaches had not detected.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,6,0.790443,11,hard_word_dense,LCM expression profiling was more sensitive than current single-cell profiling approaches.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,7,0.997588,11,hard_word_dense,Systematic analyses showed extensive conservation of digestive physiology and cell types.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,8,0.985164,11,deictic_subject|hard_word_dense,"These similarities were found between planarians and other animals, including humans."
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,9,0.991996,10,,The intestine expresses genes involved in metabolism and nutrient transport.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,10,0.993721,11,hard_word_dense,Spatial LCM uncovered regionalization of gene expression in the planarian intestine.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,11,0.974065,12,deictic_subject|hard_word_dense,"This regionalization occurred along the medio-lateral axis, especially among intestinal goblet cells."
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,12,0.942133,6,,Gene expression varies along this axis.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,13,0.993066,10,number|hard_word_dense,"The study identified two intestine-enriched transcription factors, gli-1 and RREB2."
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,14,0.993442,11,number,Gli-1 is a hedgehog signaling effector that regulates goblet cell regeneration.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,15,0.995915,5,number|hard_word_dense,RREB2 regulates goblet cell maintenance.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,16,0.99867,9,deictic_subject|hard_word_dense,This work provides resources for further investigation of mechanisms.
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,17,0.993894,10,deictic_subject|hard_word_dense,"These mechanisms are involved in gastrointestinal function, repair, and regeneration."
laysumm_elife_0062,eLife,62,gemini25_flash_non_thinking,rewritten,18,0.986313,8,hard_word_dense,The planarian intestinal transcriptome is a foundational resource.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,1,0.981297,9,hard_word_dense,Mitochondria need mechanisms to recognize and remove misfolded proteins.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,2,0.941997,8,deictic_subject,This process maintains the essential functions of mitochondria.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,3,0.937879,11,negation_or_contrast|hard_word_dense,Quality control (QC) pathways for misfolded mitochondrial proteins are not well-defined.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,4,0.977069,14,hard_word_dense,Many steps in the degradation of mitochondrial outer membrane (MOM) protein substrates remain unexamined.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,5,0.955868,10,deictic_subject|hard_word_dense,This study used temperature-sensitive (ts-) mitochondrial outer membrane (MOM) proteins.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,6,0.611763,16,deictic_subject|hard_word_dense,"These proteins served as new model quality control substrates in Saccharomyces cerevisiae, also known as yeast."
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,7,0.989761,11,number,The ts- proteins sen2-1HAts and sam35-2HAts are degraded from the MOM.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,8,0.987633,7,hard_word_dense,The ubiquitin-proteasome system carries out this degradation.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,9,0.976545,8,hard_word_dense,Degradation of these proteins depends on proteasome function.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,10,0.965435,8,number,The ubiquitin ligase Ubr1 mediates ubiquitination of sen2-1HAts.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,11,0.96667,4,number|hard_word_dense,San1 primarily ubiquitinates sam35-2HAts.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,12,0.982441,12,analogy_or_metaphor|number|hard_word_dense,San1 and Ubr1 function as components of the mitochondria-associated degradation (MAD) machinery.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,13,0.952303,12,number,Mitochondria-associated degradation (MAD) of both proteins requires the SSA family of Hsp70s.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,14,0.971705,8,number,The Hsp40 Sis1 is also required for MAD.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,15,0.991113,10,deictic_subject,This provides the first evidence for chaperone involvement in MAD.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,16,0.992691,9,number,The Cdc48-Npl4-Ufd1 AAA-ATPase complex is involved in protein degradation.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,17,0.986754,14,number|hard_word_dense,Doa1 and a mitochondrial pool of the transmembrane Cdc48 adaptor Ubx2 are also implicated.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,18,0.854996,12,hard_word_dense,Ubiquitinated mitochondrial quality control substrates require this complex for efficient proteasomal degradation.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,19,0.988798,8,deictic_subject,This study reveals a unique quality control pathway.
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,20,0.891624,13,deictic_subject,"This pathway combines cytosolic and mitochondrial factors, distinguishing it from other cellular pathways."
laysumm_elife_0070,eLife,70,gemini25_flash_non_thinking,rewritten,21,0.992081,12,deictic_subject|hard_word_dense,This new mitochondrial model revealed a tightly-coupled degradation pathway at the MOM.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,1,0.932028,12,,"MicroRNAs, or miRNAs, are noncoding RNAs that regulate gene expression after transcription."
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,2,0.99743,12,number,miR-9 is one of the most abundant microRNAs found in the brain.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,3,0.988092,16,,A group of small RNA molecules called microRNAs have roles in controlling the development of neurons.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,4,0.987453,9,number,The function of miR-9 is known in neural progenitors.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,5,0.903488,11,negation_or_contrast,"However, its role in dendritic and synaptic development was largely unknown."
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,6,0.877741,18,number,"While miR-9's function is known in neural progenitors, its role in dendritic and synaptic development was largely unknown."
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,7,0.959345,14,analogy_or_metaphor|number,"To study miR-9 in living organisms, researchers developed a transgenic miRNA sponge mouse line."
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,8,0.885558,11,deictic_subject|causal_or_inferential|number|hard_word_dense,This mouse line allows for controlled inactivation of the miR-9 family.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,9,0.98581,9,hard_word_dense,The inactivation can be controlled in a spatio-temporal manner.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,10,0.976601,12,number,"Using this new approach, the study found that miR-9 controls dendritic growth."
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,11,0.970044,8,number,miR-9 also controls synaptic transmission in living organisms.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,12,0.985967,8,deictic_subject|number,This reveals a novel developmental role for miR-9.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,13,0.970243,16,number,"Using this novel approach, we found that miR-9 controls dendritic growth and synaptic transmission in vivo."
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,14,0.989817,13,number|hard_word_dense,miR-9-mediated downregulation of the transcriptional repressor REST is essential for proper dendritic growth.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,15,0.449297,12,,REST is a protein that normally suppresses genes needed for dendrite formation.
laysumm_elife_0163,eLife,163,gemini25_flash_non_thinking,rewritten,16,0.987935,6,number,Increased REST levels mediate miR-9 effects.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,1,0.99904,7,hard_word_dense,Vector-borne disease transmission peaks at intermediate temperatures.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,2,0.99817,7,hard_word_dense,Transmission declines at high and low temperatures.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,3,0.998661,11,,The thermal optima and limits for most vector-borne pathogens are unknown.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,4,0.998601,11,negation_or_contrast,"However, thermal optima and limits remain unknown for most vector-borne pathogens."
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,5,0.998659,12,,The thermal optima and limits for most vector-borne pathogens are currently unknown.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,6,0.99833,13,,Researchers developed a mechanistic model for the thermal response of Ross River virus.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,7,0.998998,13,,Ross River virus is a mosquito-borne pathogen in Australia and the Pacific Islands.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,8,0.947529,16,hard_word_dense,The researchers developed a mechanistic model to understand the thermal response of Ross River virus (RRV).
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,9,0.990777,11,number,Ross River virus transmission peaks at a moderate temperature of 26.4°C.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,10,0.946591,12,hard_word_dense,The optimal temperature for transmission is largely determined by adult mosquito lifespan.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,11,0.992114,11,number,Transmission declines to zero at thermal limits of 17.0°C and 31.5°C.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,12,0.997855,10,number,Transmission declines to zero at thermal limits (17.0 and 31.5°C).
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,13,0.996916,8,,The model predicts year-round transmission in the tropics.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,14,0.995529,13,,"Transmission is seasonal in temperate areas, causing a nationwide peak in human cases."
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,15,0.998567,9,,Climate warming will likely increase transmission in temperate areas.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,16,0.993509,13,,Warming will decrease transmission in tropical areas where temperatures are near the optimum.
laysumm_elife_0188,eLife,188,gemini25_flash_non_thinking,rewritten,17,0.999067,8,deictic_subject,These results show the importance of nonlinear models.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,1,0.997512,10,hard_word_dense,The behavioral correlates of motor cortical beta oscillations remain unresolved.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,2,0.901925,9,,Beta oscillations are brain waves in the motor system.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,3,0.970947,14,hard_word_dense,The behavioral correlates of motor cortical beta oscillations remain unresolved despite decades of research.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,4,0.99444,12,,Researchers recorded multi-scale neural activity from the motor cortex of three macaques.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,5,0.992387,15,deictic_subject|hard_word_dense,"This was done to investigate how population neural activity, beta oscillations, and behavior are linked."
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,6,0.054796,20,,Khanna and Carmena have now solved this problem by training rhesus macaque monkeys to mentally control their own brain waves.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,7,0.998246,6,,The macaques performed a neurofeedback task.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,8,0.940212,18,,"In this task, subjects volitionally brought their beta oscillatory power to an instructed state before an arm reach."
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,9,0.996994,17,hard_word_dense,Subjects volitionally brought their beta oscillatory power to an instructed state and subsequently executed an arm reach.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,10,0.983928,12,,A reduction in beta power led to significantly faster movement onset times.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,11,0.930888,12,deictic_subject,This was compared to reaches preceded by an increase in beta power.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,12,0.994053,13,,Population neural activity shifted farther from a movement onset state during beta oscillations.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,13,0.959205,11,deictic_subject|hard_word_dense,This occurred whether the beta oscillations were neurofeedback-induced or naturally occurring.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,14,0.997341,11,deictic_subject|hard_word_dense,This finding establishes a population neural basis for slowed movement onset.
laysumm_elife_0189,eLife,189,gemini25_flash_non_thinking,rewritten,15,0.988118,9,deictic_subject,This slowing happens after periods of beta oscillatory activity.
laysumm_plos_0051,PLOS,51,gemini25_flash_non_thinking,rewritten,1,0.887392,15,negation_or_contrast|number,The effect of Nrf2 activation on human immunodeficiency virus (HIV) infection had not been studied.
laysumm_plos_0051,PLOS,51,gemini25_flash_non_thinking,rewritten,2,0.967166,8,number,Nrf2 activation is known to benefit other viruses.
laysumm_plos_0051,PLOS,51,gemini25_flash_non_thinking,rewritten,3,0.969741,11,number,In this work we tested the impact of Nrf2 on HIV.
