time,stage,provider,model,item_id,prompt_tokens,cached_prompt_tokens,billable_prompt_tokens,completion_tokens,billable_output_tokens,total_tokens,elapsed_seconds,input_price_per_1m,cached_input_price_per_1m,output_price_per_1m,cost_currency,estimated_cost
2026-06-16T19:08:24,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk3,2031,0,2031,924,924,2955,20.5231,0.4,0.1,1.6,USD,0.0022908
2026-06-16T19:08:29,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk1,2255,0,2255,1044,1044,3299,21.7907,0.4,0.1,1.6,USD,0.0025724
2026-06-16T19:08:31,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk3,2311,0,2311,1458,1458,3769,27.7784,0.4,0.1,1.6,USD,0.0032572
2026-06-16T19:08:32,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk3,2199,0,2199,1140,1140,3339,21.5946,0.4,0.1,1.6,USD,0.0027036
2026-06-16T19:08:35,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk2,2016,0,2016,1201,1201,3217,24.201,0.4,0.1,1.6,USD,0.002728
2026-06-16T19:08:37,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk4,2008,0,2008,1052,1052,3060,20.099,0.4,0.1,1.6,USD,0.0024864
2026-06-16T19:08:41,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk4,2074,0,2074,974,974,3048,17.4499,0.4,0.1,1.6,USD,0.002388
2026-06-16T19:08:43,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk2,2224,0,2224,1405,1405,3629,14.0221,0.4,0.1,1.6,USD,0.0031376
2026-06-16T19:08:44,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk3,2075,0,2075,2039,2039,4114,34.3219,0.4,0.1,1.6,USD,0.0040924
2026-06-16T19:08:50,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk5,2097,0,2097,626,626,2723,12.8952,0.4,0.1,1.6,USD,0.0018404
2026-06-16T19:08:53,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk4,2564,0,2564,1179,1179,3743,22.3575,0.4,0.1,1.6,USD,0.002912
2026-06-16T19:08:55,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk5,1998,0,1998,999,999,2997,13.323,0.4,0.1,1.6,USD,0.0023976
2026-06-16T19:08:57,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk4,2263,0,2263,1279,1279,3542,24.5799,0.4,0.1,1.6,USD,0.0029516
2026-06-16T19:08:58,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk4,2098,0,2098,1812,1812,3910,39.736,0.4,0.1,1.6,USD,0.0037384
2026-06-16T19:09:01,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk3,2271,0,2271,1017,1017,3288,18.5939,0.4,0.1,1.6,USD,0.0025356
2026-06-16T19:09:04,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk4,2070,0,2070,1633,1633,3703,20.3472,0.4,0.1,1.6,USD,0.0034408
2026-06-16T19:09:08,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk6,2176,0,2176,960,960,3136,17.7695,0.4,0.1,1.6,USD,0.0024064
2026-06-16T19:09:09,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk3,1967,0,1967,1838,1838,3805,34.0564,0.4,0.1,1.6,USD,0.0037276
2026-06-16T19:09:11,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk5,2187,0,2187,871,871,3058,7.1781,0.4,0.1,1.6,USD,0.0022684
2026-06-16T19:09:12,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0209:chunk6,1298,0,1298,10,10,1308,0.8648,0.4,0.1,1.6,USD,0.0005352
2026-06-16T19:09:13,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk5,2182,0,2182,1147,1147,3329,14.2829,0.4,0.1,1.6,USD,0.002708
2026-06-16T19:09:14,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk5,2622,0,2622,1415,1415,4037,17.5972,0.4,0.1,1.6,USD,0.0033128
2026-06-16T19:09:15,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0051:chunk6,1240,0,1240,10,10,1250,0.761,0.4,0.1,1.6,USD,0.000512
2026-06-16T19:09:18,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk5,2429,0,2429,1416,1416,3845,24.2927,0.4,0.1,1.6,USD,0.0032372
2026-06-16T19:09:18,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0285:chunk4,967,0,967,700,700,1667,9.0375,0.4,0.1,1.6,USD,0.0015068
2026-06-16T19:09:19,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk6,1950,0,1950,1454,1454,3404,24.5928,0.4,0.1,1.6,USD,0.0031064
2026-06-16T19:09:23,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk6,2207,0,2207,879,879,3086,10.5465,0.4,0.1,1.6,USD,0.0022892
2026-06-16T19:09:24,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0028:chunk7,1363,0,1363,10,10,1373,0.5367,0.4,0.1,1.6,USD,0.0005612
2026-06-16T19:09:28,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk0,2103,0,2103,1276,1276,3379,15.5907,0.4,0.1,1.6,USD,0.0028828
2026-06-16T19:09:32,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk4,2176,0,2176,1778,1778,3954,30.1797,0.4,0.1,1.6,USD,0.0037152
2026-06-16T19:09:33,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk7,1965,0,1965,989,989,2954,13.5535,0.4,0.1,1.6,USD,0.0023684
2026-06-16T19:09:37,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk6,2287,0,2287,1008,1008,3295,19.5307,0.4,0.1,1.6,USD,0.0025276
2026-06-16T19:09:43,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk7,2206,0,2206,957,957,3163,34.8772,0.4,0.1,1.6,USD,0.0024136
2026-06-16T19:09:48,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk5,2040,0,2040,1101,1101,3141,15.9917,0.4,0.1,1.6,USD,0.0025776
2026-06-16T19:09:50,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk7,2273,0,2273,909,909,3182,13.0793,0.4,0.1,1.6,USD,0.0023636
2026-06-16T19:09:51,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk8,2001,0,2001,862,862,2863,17.9133,0.4,0.1,1.6,USD,0.0021796
2026-06-16T19:09:56,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk1,2202,0,2202,1458,1458,3660,28.5955,0.4,0.1,1.6,USD,0.0032136
2026-06-16T19:10:02,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk9,1949,0,1949,830,830,2779,11.2274,0.4,0.1,1.6,USD,0.0021076
2026-06-16T19:10:03,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk8,2019,0,2019,1109,1109,3128,20.2286,0.4,0.1,1.6,USD,0.002582
2026-06-16T19:10:03,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk8,2121,0,2121,891,891,3012,13.0949,0.4,0.1,1.6,USD,0.002274
2026-06-16T19:10:12,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk6,2210,0,2210,1761,1761,3971,23.8595,0.4,0.1,1.6,USD,0.0037016
2026-06-16T19:10:12,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk2,2272,0,2272,1236,1236,3508,15.794,0.4,0.1,1.6,USD,0.0028864
2026-06-16T19:10:14,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_plos_0228:chunk10,1123,0,1123,988,988,2111,12.0234,0.4,0.1,1.6,USD,0.00203
2026-06-16T19:10:15,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk9,2442,0,2442,735,735,3177,11.9544,0.4,0.1,1.6,USD,0.0021528
2026-06-16T19:10:23,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk9,2035,0,2035,1432,1432,3467,19.8653,0.4,0.1,1.6,USD,0.0031052
2026-06-16T19:10:29,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk3,2317,0,2317,1219,1219,3536,16.8765,0.4,0.1,1.6,USD,0.0028772
2026-06-16T19:10:36,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0026:chunk10,2244,0,2244,1068,1068,3312,20.2735,0.4,0.1,1.6,USD,0.0026064
2026-06-16T19:10:42,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk4,2246,0,2246,1416,1416,3662,12.9424,0.4,0.1,1.6,USD,0.003164
2026-06-16T19:10:42,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk10,2053,0,2053,1034,1034,3087,19.4007,0.4,0.1,1.6,USD,0.0024756
2026-06-16T19:10:55,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk7,2165,0,2165,1943,1943,4108,43.1529,0.4,0.1,1.6,USD,0.0039748
2026-06-16T19:10:59,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk5,2558,0,2558,994,994,3552,16.5459,0.4,0.1,1.6,USD,0.0026136
2026-06-16T19:11:00,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk11,2025,0,2025,1066,1066,3091,17.2451,0.4,0.1,1.6,USD,0.0025156
2026-06-16T19:11:12,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk12,2173,0,2173,751,751,2924,11.8658,0.4,0.1,1.6,USD,0.0020708
2026-06-16T19:11:17,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk6,2372,0,2372,1015,1015,3387,18.3425,0.4,0.1,1.6,USD,0.0025728
2026-06-16T19:11:26,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk13,2102,0,2102,1004,1004,3106,14.7365,0.4,0.1,1.6,USD,0.0024472
2026-06-16T19:11:29,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk8,2231,0,2231,1891,1891,4122,34.1551,0.4,0.1,1.6,USD,0.003918
2026-06-16T19:11:32,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0057:chunk7,1172,0,1172,836,836,2008,14.8731,0.4,0.1,1.6,USD,0.0018064
2026-06-16T19:11:47,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0035:chunk9,1913,0,1913,879,879,2792,18.1127,0.4,0.1,1.6,USD,0.0021716
2026-06-16T19:11:51,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk14,2211,0,2211,1328,1328,3539,24.9647,0.4,0.1,1.6,USD,0.0030092
2026-06-16T19:12:11,module1.candidate_af:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006:chunk15,1882,0,1882,892,892,2774,19.5763,0.4,0.1,1.6,USD,0.00218
2026-06-16T19:12:14,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0008,641,0,641,83,83,724,2.1477,0.4,0.1,1.6,USD,0.0003892
2026-06-16T19:12:14,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0001,624,0,624,87,87,711,2.3579,0.4,0.1,1.6,USD,0.0003888
2026-06-16T19:12:14,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0007,630,0,630,88,88,718,2.3894,0.4,0.1,1.6,USD,0.0003928
2026-06-16T19:12:14,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0003,635,0,635,92,92,727,2.3955,0.4,0.1,1.6,USD,0.0004012
2026-06-16T19:12:14,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0006,634,0,634,100,100,734,2.3991,0.4,0.1,1.6,USD,0.0004136
2026-06-16T19:12:14,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0004,631,0,631,115,115,746,2.5796,0.4,0.1,1.6,USD,0.0004364
2026-06-16T19:12:15,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0002,630,0,630,112,112,742,2.6592,0.4,0.1,1.6,USD,0.0004312
2026-06-16T19:12:15,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0005,633,0,633,118,118,751,2.702,0.4,0.1,1.6,USD,0.000442
2026-06-16T19:12:16,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0009,630,0,630,96,96,726,1.7697,0.4,0.1,1.6,USD,0.0004056
2026-06-16T19:12:16,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0012,646,0,646,100,100,746,1.7938,0.4,0.1,1.6,USD,0.0004184
2026-06-16T19:12:16,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0011,636,0,636,111,111,747,1.8116,0.4,0.1,1.6,USD,0.000432
2026-06-16T19:12:16,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0013,640,0,640,126,126,766,2.0661,0.4,0.1,1.6,USD,0.0004576
2026-06-16T19:12:16,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0010,634,0,634,102,102,736,2.1965,0.4,0.1,1.6,USD,0.0004168
2026-06-16T19:12:17,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0016,637,0,637,106,106,743,1.8996,0.4,0.1,1.6,USD,0.0004244
2026-06-16T19:12:17,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0014,647,0,647,129,129,776,2.3229,0.4,0.1,1.6,USD,0.0004652
2026-06-16T19:12:17,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0015,633,0,633,135,135,768,2.3419,0.4,0.1,1.6,USD,0.0004692
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0017,643,0,643,85,85,728,1.6953,0.4,0.1,1.6,USD,0.0003932
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0018,645,0,645,77,77,722,1.5557,0.4,0.1,1.6,USD,0.0003812
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0019,632,0,632,76,76,708,1.592,0.4,0.1,1.6,USD,0.0003744
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0020,639,0,639,78,78,717,1.5267,0.4,0.1,1.6,USD,0.0003804
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0021,646,0,646,73,73,719,1.4612,0.4,0.1,1.6,USD,0.0003752
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0022,646,0,646,72,72,718,1.5947,0.4,0.1,1.6,USD,0.0003736
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0024,637,0,637,74,74,711,1.4291,0.4,0.1,1.6,USD,0.0003732
2026-06-16T19:12:18,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0023,636,0,636,75,75,711,1.5629,0.4,0.1,1.6,USD,0.0003744
2026-06-16T19:12:19,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0026,645,0,645,72,72,717,1.4276,0.4,0.1,1.6,USD,0.0003732
2026-06-16T19:12:19,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0027,628,0,628,82,82,710,1.4328,0.4,0.1,1.6,USD,0.0003824
2026-06-16T19:12:19,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0025,637,0,637,100,100,737,1.8961,0.4,0.1,1.6,USD,0.0004148
2026-06-16T19:12:20,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0031,629,0,629,64,64,693,1.2451,0.4,0.1,1.6,USD,0.000354
2026-06-16T19:12:20,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0028,635,0,635,103,103,738,1.7065,0.4,0.1,1.6,USD,0.0004188
2026-06-16T19:12:20,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0029,630,0,630,112,112,742,1.9243,0.4,0.1,1.6,USD,0.0004312
2026-06-16T19:12:20,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0030,647,0,647,107,107,754,1.7493,0.4,0.1,1.6,USD,0.00043
2026-06-16T19:12:20,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0032,629,0,629,75,75,704,1.8034,0.4,0.1,1.6,USD,0.0003716
2026-06-16T19:12:21,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0034,639,0,639,97,97,736,1.5691,0.4,0.1,1.6,USD,0.0004108
2026-06-16T19:12:21,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0033,631,0,631,112,112,743,1.8204,0.4,0.1,1.6,USD,0.0004316
2026-06-16T19:12:21,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0037,640,0,640,81,81,721,1.4513,0.4,0.1,1.6,USD,0.0003856
2026-06-16T19:12:21,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0040,630,0,630,70,70,700,1.043,0.4,0.1,1.6,USD,0.000364
2026-06-16T19:12:21,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0035,639,0,639,105,105,744,1.8509,0.4,0.1,1.6,USD,0.0004236
2026-06-16T19:12:22,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0036,632,0,632,114,114,746,2.0434,0.4,0.1,1.6,USD,0.0004352
2026-06-16T19:12:22,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0039,640,0,640,73,73,713,1.8404,0.4,0.1,1.6,USD,0.0003728
2026-06-16T19:12:22,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0042,645,0,645,74,74,719,1.2385,0.4,0.1,1.6,USD,0.0003764
2026-06-16T19:12:22,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0041,627,0,627,109,109,736,1.4885,0.4,0.1,1.6,USD,0.0004252
2026-06-16T19:12:22,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0038,639,0,639,105,105,744,2.5214,0.4,0.1,1.6,USD,0.0004236
2026-06-16T19:12:23,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0044,651,0,651,81,81,732,1.3262,0.4,0.1,1.6,USD,0.00039
2026-06-16T19:12:23,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0043,635,0,635,113,113,748,1.5364,0.4,0.1,1.6,USD,0.0004348
2026-06-16T19:12:23,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0045,642,0,642,110,110,752,1.5151,0.4,0.1,1.6,USD,0.0004328
2026-06-16T19:12:23,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0047,638,0,638,108,108,746,1.7127,0.4,0.1,1.6,USD,0.000428
2026-06-16T19:12:24,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0046,631,0,631,107,107,738,2.0295,0.4,0.1,1.6,USD,0.0004236
2026-06-16T19:12:24,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0048,636,0,636,84,84,720,1.5486,0.4,0.1,1.6,USD,0.0003888
2026-06-16T19:12:24,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0049,644,0,644,80,80,724,1.9707,0.4,0.1,1.6,USD,0.0003856
2026-06-16T19:12:24,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0051,639,0,639,76,76,715,1.7758,0.4,0.1,1.6,USD,0.0003772
2026-06-16T19:12:25,module2.judge_abstract:gpt41_mini,openai,gpt-4.1-mini,laysumm_elife_0006_cand_0052,636,0,636,106,106,742,2.1196,0.4,0.1,1.6,USD,0.000424
