article_id,source_dataset,original_index,model_key,variant,sentence_index,alignscore,word_count,risk_tags,sentence
laysumm_elife_0057,eLife,57,gemini3_flash_preview_minimal,generated,16,0.503208,11,number,The Cardamine version of AP1 fails to complement this masking function.
laysumm_plos_1309,PLOS,1309,gemini3_flash_preview_minimal,generated,2,0.504855,13,,This control ensures the cell maintains a balanced variety of these ligase machines.
laysumm_elife_0026,eLife,26,gemini3_flash_preview_minimal,generated,5,0.508353,12,negation_or_contrast,"When they cannot work together, the body's NF-κB inflammatory response is silenced."
laysumm_plos_0209,PLOS,209,gemini3_flash_preview_minimal,generated,8,0.516927,12,,Cells communicate by swapping molecules instead of just inheriting traits from parents.
laysumm_elife_0062,eLife,62,gemini3_flash_preview_minimal,generated,13,0.521816,12,hard_word_dense,This intestinal map serves as a resource for studying regeneration and physiology.
laysumm_plos_0228,PLOS,228,gemini3_flash_preview_minimal,generated,12,0.529564,13,negation_or_contrast,They did not learn a linear relationship between the shapes and the movements.
laysumm_elife_0006,eLife,6,gemini3_flash_preview_minimal,generated,14,0.530268,13,,This dispersion causes the brain to reach a final choice in less time.
laysumm_elife_0028,eLife,28,gemini3_flash_preview_minimal,generated,24,0.534203,14,,This link shows that the beat of brain waves is vital for task success.
laysumm_elife_0057,eLife,57,gemini3_flash_preview_minimal,generated,20,0.535056,13,hard_word_dense,Natural populations have enough standing genetic variation to produce four-petalled flowers through recombination.
laysumm_elife_0026,eLife,26,gemini3_flash_preview_minimal,generated,2,0.543802,18,number,This enzyme converts a glutamine residue at site Q100 into a glutamate residue through a process called deamidation.
laysumm_plos_0563,PLOS,563,gemini3_flash_preview_minimal,generated,19,0.544514,13,,A lower bacterial burden means the infection is less severe for the host.
laysumm_plos_0178,PLOS,178,gemini3_flash_preview_minimal,generated,6,0.544836,14,negation_or_contrast|number,"In contrast, only 42% of Zika cases occurred in that same young age group."
laysumm_plos_0501,PLOS,501,gemini3_flash_preview_minimal,generated,12,0.546247,11,hard_word_dense,Susceptibility describes how sensitive the virus is to a specific medication.
laysumm_plos_0209,PLOS,209,gemini3_flash_preview_minimal,generated,15,0.557821,9,hard_word_dense,Cell-cell communication controls noise to ensure correct developmental patterns.
laysumm_plos_0051,PLOS,51,gemini3_flash_preview_minimal,generated,3,0.561511,12,number|hard_word_dense,Sulforaphane is a natural product found in cruciferous vegetables that activates Nrf2.
laysumm_elife_0028,eLife,28,gemini3_flash_preview_minimal,generated,3,0.56567,11,,It is an emergent property of many brain regions working together.
laysumm_elife_0163,eLife,163,gemini3_flash_preview_minimal,generated,17,0.571902,12,number,The transcriptional repressor REST is a direct target of the miR-9 molecule.
laysumm_elife_0057,eLife,57,gemini3_flash_preview_minimal,generated,17,0.588301,12,,This difference is caused by regulatory regions rather than protein coding regions.
laysumm_elife_0189,eLife,189,gemini3_flash_preview_minimal,generated,2,0.590236,15,,These brain waves occur at twenty-five to forty cycles per second in the motor system.
laysumm_elife_0070,eLife,70,gemini3_flash_preview_minimal,generated,17,0.592651,13,,These ligases act as markers to identify which proteins the cell should destroy.
laysumm_elife_0057,eLife,57,gemini3_flash_preview_minimal,generated,15,0.599782,22,,Introducing the Arabidopsis version of the gene into Cardamine hirsuta converts its petal number from variable to a stable count of four.
laysumm_elife_0057,eLife,57,gemini3_flash_preview_minimal,generated,12,0.599867,18,,"Mutations in this gene cause petal loss in both species, making it a strong candidate for the difference."
laysumm_elife_0028,eLife,28,gemini3_flash_preview_minimal,generated,15,0.600718,13,,This imaging technique measures changes in blood flow to track active brain areas.
laysumm_elife_0062,eLife,62,gemini3_flash_preview_minimal,generated,8,0.606679,16,hard_word_dense,"This similarity includes genes used for metabolism, bile transport, and transporting nutrients like glucose and fats."
laysumm_plos_0563,PLOS,563,gemini3_flash_preview_minimal,generated,7,0.620934,15,,Researchers found this new role for the protein beyond its known function in the nose.
laysumm_plos_1116,PLOS,1116,gemini3_flash_preview_minimal,generated,6,0.621254,20,,This method identifies small molecules in the blood called metabolites to see how they differ between mild and severe cases.
laysumm_elife_0189,eLife,189,gemini3_flash_preview_minimal,generated,20,0.623719,13,,The brain favors a low-risk state over immediate movement readiness during these periods.
laysumm_elife_0035,eLife,35,gemini3_flash_preview_minimal,generated,22,0.62916,8,,This structure permits the separation of input streams.
laysumm_plos_0501,PLOS,501,gemini3_flash_preview_minimal,generated,8,0.643777,13,,This method looks at both the drug structure and the virus proteins simultaneously.
laysumm_plos_0228,PLOS,228,gemini3_flash_preview_minimal,generated,16,0.645236,13,,It explains how the brain keeps separate learning processes for different visual cues.
